student_id,toan,ngu_van,ngoai_ngu,vat_ly,hoa_hoc,sinh_hoc,lich_su,dia_ly,gdcd
37003287,5.4,4.75,5,,,,,4,5.75
37007282,8.2,4.75,8.6,8.75,9,7.25,,,
37009244,8,6.75,6.8,,,,7.25,9.25,8
37013283,7,7.75,4.2,,,,,8.75,9.25
37005216,8.4,7.5,8.8,8,7.5,5.5,,,
37015231,7.8,8.25,5.4,,,,8.25,9.5,9
37011284,6.4,6.25,6.75,,,,8,3.6,5
37017242,6.2,8.25,5,,,,,8.25,
37003288,6.4,7.5,6,6.25,3.75,3.5,,,
37007283,6.2,7.5,5.8,,,,,8.25,8.25
37013284,7.2,8,6.4,,,,,9,8.25
37009245,6.8,7,4.4,,,,6.25,8.25,8
37005217,7.6,8.25,6.2,7.75,6.5,8.25,,,
37011285,6,6.5,4.25,,,,7.25,4,4.5
37015232,8,7.25,4.6,,,,7,7,9
37017243,6.2,7.5,4.8,,,,,8,
37003289,5.8,7,4.8,5.25,6.75,3.75,,,
37007284,5.6,6,4.2,,,,,6.5,7.5
37013285,8.2,8.5,6,6.5,5.5,7.75,,,
37009246,8.4,9,8.4,9.25,8,8.25,,,
37005218,4.8,7,5.4,,,,7,7.5,7.75
37011286,5.6,6,7.5,,,,6.75,3.6,4.25
37015233,6.2,7.75,5.4,,,,4.5,6.5,8.25
37017244,8.2,7.75,5.4,,,,,9,
37003290,5.6,7.25,5.4,,,,,6.75,8.5
37007285,5.8,6.5,2.8,,,,,6.75,8.25
37013286,8.2,8.5,8.4,8,6.75,8.25,,,
37009247,6,5.75,4.4,,,,6,7.75,7.25
37011287,8.2,7.25,,8,8.25,8,,5.4,
37005219,8.2,8.25,4.4,4,7.25,7.5,,,
37015234,5.8,5.75,5.2,,,,4.75,5.25,7
37017245,7.6,7.75,5,,,,,8.25,
37003291,7.4,7.5,6.8,7.25,8.75,8.75,,,
37007286,6,6.5,5,,,,,5,6
37013287,4.4,7.5,3.8,,,,,6,6.5
37009248,5.8,5,4,4.5,5.75,6.75,,,
37011288,8,6.75,,8.5,8.5,5.75,,4.8,
37005220,7,7,5.8,,,,5.5,6.25,8
37015235,4.8,5.5,6.2,,,,4.25,4,8.5
37003292,6.8,7.5,7.8,8,7,6,,,
37017246,5.6,7.75,4.8,,,,,7.75,
37007287,5,6.5,4.8,,,,,7.25,9
37013288,4.2,8,4.2,,,,,9,9.25
37009249,8,8,6,8.25,7.25,8.5,,,
37011289,6,8,9,,,,9,6.2,6.25
37005221,7,5.5,6.2,,,,6.25,7.5,7
37015236,7.2,8.25,7.4,6.25,8.25,8.75,,,
37003293,7.8,7.75,,6.75,6,2.75,,,
37017247,4.8,7,4.2,,,,,7.75,
37007288,6,6,6,,,,,6.25,7.5
37013289,7.8,7.5,6,6.5,7.5,7.75,,,
37011290,7.6,8.75,9.5,,,,8.75,7.8,8.25
37009250,6.4,6.75,8.2,5.75,5.25,5,,,
37015237,8,8,6.8,,,,5,7.25,9.25
37005222,7,7.5,7.4,6,8,8.5,,,
37003294,7.8,8.5,6.4,,,,,8.5,9
37017248,6.4,7.25,3.6,,,,,8.5,
37007289,7.4,8.25,7.6,5,5.5,7.25,,,
37013290,6.4,6.5,4.8,,,,,7.5,8
37011291,6.8,7.25,,5.75,6.75,6.75,,4.4,
37009251,4.6,5,6.4,,,,5.75,4,6.5
37015238,5.6,6.25,4.4,,,,4.25,6,8.25
37003295,6.8,8.5,8.8,,,,,8.75,8.75
37005223,6.6,5.25,3.6,,,,7,6.75,8.25
37017249,7.6,6.75,5.8,,,,,9.5,
37007290,8,6.5,6.6,,,,,7.25,7.75
37013291,7,6.5,6.8,,,,,7.5,8.75
37011292,4.4,7.25,7.5,,,,7.25,4.6,6.5
37009252,8.8,7,8,8.5,7,7.75,,,
37015239,5.2,6.25,4.8,,,,5.25,4.5,6.5
37003296,7.2,8,5.6,,,,,6.75,9
37005224,7.4,5,4,7.75,9,7,,,
37007291,7,7,5.8,,,,,8.5,9.25
37017250,6.8,7.25,5.2,,,,,8.75,
37013292,7.6,8.25,5.8,8.5,7.75,7,,,
37011293,6.2,6,7.25,,,,6.5,5.6,5.25
37009253,6.8,6.75,4.6,,,,6.75,8,7.75
37003297,6.6,7.75,7.2,,,,,7,9
37015240,6.6,7.5,5.6,,,,6,6.25,8.75
37007292,4.8,5,4.4,,,,,6.75,7.5
37017251,5.2,6.75,3.8,,,,,7.25,
37011294,5.8,6.25,7,,,,7.75,4.8,5.25
37013293,6.2,7.75,4.4,,,,,6.75,8.5
37009254,5,7,5,,,,5.75,7.25,6.5
37003298,7.2,5.75,5.6,7,7.5,6.5,,,
37015241,7.2,6.75,4.6,,,,5.75,6.75,8
37007293,7.8,8,7.4,,,,,6,9
37017252,6.4,5.5,5,,,,,7.5,
37011295,5.4,5.5,5,,,,7,5.4,4.25
37013294,2.8,6.75,5.8,,,,,7,7.5
37005226,5.4,5.5,4.4,,,,5.75,4.75,6.5
37009255,7.2,5.75,5.8,8,5,5.75,,,
37003299,5.6,7.5,7.8,,,,,7.75,8.75
37015242,6.4,6,5.4,,,,5.5,6.25,8.5
37007294,7.4,5.75,6.2,,,,,6.75,7.5
37017253,5.2,8,6,,,,,8.75,
37011296,6,5.75,7,,,,7.5,6,5.75
37013295,7.2,6.75,6.2,7,7.75,6.75,,,
37009256,8,7,5.6,8,8.75,6.75,,,
37005227,6.4,6.25,4.2,4.75,6.75,5,,,
37003300,6.8,7.5,7.6,,,,,7.75,9.5
37015243,5.4,6.25,4.8,,,,7.5,6.25,6
37007295,8.4,6,4.8,8.5,9.25,5.25,,,
37011297,8.6,6.75,,8.5,9.25,7.25,,4.2,
37013296,7.4,7.25,5.8,7.75,6.75,6.75,,,
37017254,6.6,6.75,5.4,6.5,7.25,8.5,,,
37009257,7.6,6,4.2,,,,5.75,7,7.75
37003301,7.2,8,6.8,,,,,7.25,9.25
37015244,7.2,6.25,5.2,,,,8,8.25,8.25
37007296,6.8,6.25,4.4,5,7.75,8.5,,,
37005228,6.6,6.25,6,,,,4.5,6.5,7.75
37011298,7,4.5,4.25,,,,6.25,3.4,6
37013297,6.6,8.25,4.4,,,,,7,8.5
37017255,5.8,7.5,5.6,,,,,9,
37009258,4.8,6.5,5.2,,,,5.75,8,7.75
37003302,7.2,7.5,4.8,,,,,5.75,8.75
37007297,7,6,4.2,,,,,6.25,8.25
37015245,6.4,6.75,5,,,,6.5,6.25,7.5
37005229,4.6,5,3.8,,,,6.75,7.25,6.75
37011299,6.6,6.75,7.25,,,,9,5.4,8
37013298,6,8.25,5.2,5.75,4.75,6.25,,,
37017256,6,7.5,4.6,,,,,8.5,
37009259,7,8,7,,,,5.5,8,8.25
37003303,8.4,,5.2,8.25,,,,,
37007298,8.2,6.5,4.8,7.25,8,6.5,,,
37015246,5.8,6.75,6.6,,,,8.25,7,9
37005230,6.2,6.75,4.8,4.25,7,7,,,
37011300,6.2,7.5,7.75,,,,9.25,5.4,6.75
37013299,3.6,6.5,2.6,,,,,5.25,5.75
37017257,5.6,5,4.2,,,,,5.75,
37003304,7,7.25,7.8,,,,,5,7.5
37009260,6.8,7,5.6,8,6.75,4.75,,,
37007299,7.4,5.25,3.8,,,,,7,8.5
37015247,6.4,8,,,,,6.25,5,8.75
37011301,7.4,8,,5.5,3.75,5.75,,3.8,
37013300,6.6,8.25,5.8,,,,,8,8.5
37005231,5.6,6.75,4.4,,,,5.5,6.25,7
37017258,6.6,7,5.4,,,,,7.5,
37003305,6.4,7.75,3.8,,,,,6.75,7.75
37009261,7.6,6.25,6.4,4.5,7.75,5.75,,,
37007300,7,2.75,3,,,,,5.75,6.25
37015248,7.6,8,7.4,,,,6.75,6.5,8.75
37011302,6.6,7.5,6,,,,6.5,3.6,5.75
37013301,5.2,7,6.4,,,,,8,9
37005232,6.6,6.5,5.4,,,,7.5,6.75,8.25
37017259,6.2,7,5,,,,,7.25,
37003306,7,8,6.2,,,,,9,9
37009262,7,8,6.6,,,,6.75,8.5,8.75
37007301,4,3.5,3.6,,,,,6.75,7.5
37015249,8.6,6.5,7,7.25,7.75,7.5,,,
37011303,5.6,7.5,5.5,,,,7.75,4.2,5.75
37013302,7,7.25,5.8,7.75,4.75,6.25,,,
37005233,8,7.25,6.4,5.75,8,7.75,,,
37017260,7.2,8,4.6,,,,,8,
37003307,6.4,6.5,4.4,,,,,7,8
37009263,5.6,6,5.2,,,,5.5,8.25,5
37007302,8.2,6.25,5.8,7.75,8.5,7,,,
37015250,7.2,7.25,7,,,,8,7.75,9.25
37011304,6,7,7,,,,8.25,5,5.5
37013303,5.8,8.25,5.6,,,,,8,9.5
37017261,6.2,6.5,4.4,,,,,7.25,
37003308,6.8,5.75,5.2,,,,,7.5,7.25
37009264,7.4,7.25,5.4,,,,6.75,8.25,8.25
37007303,7.2,7.25,5.4,,,,,7,8
37011305,5.6,4.75,5.75,,,,4.75,5,5.75
37015251,7.2,7.75,5.8,6.25,6.5,6.25,,,
37013304,8.2,8.25,5.8,,,,,8.75,9
37005234,7.8,7,4.2,,,,6,7.5,9
37017262,7,8,5.2,,,,,9.25,
37003309,3.8,8,4.2,,,,,6.75,8.75
37009265,4.8,6.25,5.4,,,,7,6,7.75
37007304,7.6,7.75,7.4,,,,,8.25,9
37011306,6.2,5.5,,3.25,7,6.75,,4.8,
37015252,7.8,8.5,7.4,,,,8.25,7.75,9.5
37013305,6.8,7.5,5.2,,,,,8,8.75
37005235,7.8,6.5,5.6,,,,7.25,7.5,8.5
37003310,6.4,8.25,8.4,,,,,7.75,9
37017263,5.2,8.25,6.2,,,,,8.5,
37007305,5.6,5.5,4.4,,,,,7.25,8
37009266,5.6,6.25,4.6,,,,7.25,8.25,8
37011307,6.4,5.75,5.75,,,,8.5,4.6,5.25
37015253,7.8,8,6.6,,,,7,8.25,9
37013306,8,8,6.8,7.5,6.25,8,,,
37005236,7,7,4.8,,,,9.25,9,9.25
37003311,3.8,8.5,4.8,,,,,7.25,9.25
37017264,5.4,7.25,5.8,,,,,7.75,
37007306,7.8,5.25,8.4,8.25,6,7,,,
37009267,6.6,6.5,5.2,,,,7.75,7.25,7
37011308,8.2,6.25,7,,,,8.5,6.4,7.5
37015254,7.8,8.5,8,,,,9.25,7.25,9
37013307,7.2,7.25,5.8,,,,,7,8
37003312,3.8,6.75,5.6,,,,,7,8.5
37005237,7.4,6.75,5.2,5.25,7.5,7.25,,,
37017265,6.4,7.25,4.6,,,,,7,
37007307,6,5,6.6,,,,,6.25,7.75
37009268,6.2,7,5.4,6.25,5.5,6,,,
37011309,5.8,6,7.25,,,,8,4,5.5
37013308,6.2,8.25,8.6,,,,,7.5,8.75
37015255,6.8,6.5,6,,,,8.75,6.75,9
37003313,6.6,7,6.4,5.25,6,5.5,,,
37005238,4.4,5.5,6,,,,5.25,5.25,7.25
37017266,7.2,7.25,4.6,,,,,7.25,
37007308,6.2,8.25,8,,,,,8.25,8.75
37011310,5.6,7.25,7.5,,,,9.5,5.4,6
37009269,3.2,5.75,3.4,,,,5.5,6.75,7.25
37013309,6.4,8,4.8,,,,,7.75,8.25
37015256,6.8,6.5,6.6,,,,7.25,4.5,8.25
37003314,7.8,8.25,6.6,7.25,7.25,6.5,,,
37005239,7.2,8,4.6,,,,7.75,8.25,9.5
37017267,7.6,7.75,5.6,,,,,8.75,
37007309,4.6,6,5.4,,,,,7.25,7
37011311,5.6,3.5,5.25,,,,6.5,3,2.75
37009270,7.2,6.25,5.6,,,,4.75,7.25,8.25
37013310,8.4,7.5,7.2,7,7.5,7,,,
37015257,8.6,7.75,6.4,7.5,8.5,7,,,
37003315,5.6,8,7.8,,,,,6.75,7.75
37017268,6.8,7.25,5.2,,,,,9.25,
37007310,7.2,7.5,6,,,,,7,9.25
37011312,8.2,8,7.5,,,,9.25,6.2,7.75
37005240,6.4,5.25,5.8,,,,5.5,4.75,7.5
37009271,6,7.5,5.4,,,,4.75,7.5,8.5
37013311,5,6.75,4.8,,,,,8.25,8.75
37015258,6.2,6.5,4.8,,,,5.5,5.25,7.75
37003316,6.8,7.75,8,6.5,3,4.75,,,
37007311,6.4,6.5,7.4,,,,,4.25,6
37017269,6.8,7,5.4,,,,,7.75,
37011313,7,8.5,,7.75,5.25,6.5,,9,
37005241,6.8,6.25,4.4,,,,6.5,8.25,8.75
37009272,7.2,7,5.4,,,,6.75,8,8.5
37013312,5.6,5.5,2.4,,,,,5.5,6
37003317,6.4,7.75,4.6,,,,,7.75,9.25
37015259,7.8,6.75,7,8,8.25,6.5,,,
37007312,7.8,6.25,8.4,7,7.5,7.75,,,
37017270,5,5.5,4.4,,,,,7.25,
37011314,8.8,8,,7,6.25,6.25,,6.4,
37009273,5.8,7,5,,,,5.75,7.5,6.75
37013313,8.6,7.75,8,9.25,9.25,6.5,,,
37005242,7.2,6,7.6,4,7.25,7,,,
37003318,7.2,7.75,6.4,6.75,4.5,6.25,,,
37015260,7,6.75,3.8,,,,8,6.75,9.25
37007313,6.8,6.75,6.6,,,,,6.25,7
37017271,8,6.5,4.4,7,6.25,7.5,,,
37011315,7.2,7.75,7.5,,,,8.5,6.2,7.5
37009274,6.6,5,6.2,,,,6.25,8.25,8.75
37013314,7.6,8.5,6.8,4.5,8.75,8,,,
37005243,5.6,6.75,5,,,,6.75,6.75,8.75
37003319,4.4,6.75,5.6,,,,,7.5,9.5
37015261,7.2,8.5,6.2,,,,8.25,7.25,9.25
37007314,8.6,7,8.6,8.25,8.25,7.75,,,
37007329,7,4.25,5.2,,,,,6,5.75
37005260,5.8,5,4.4,,,,4,5.75,8
37017288,7,7.25,4.8,5.5,6.25,7.75,,,
37013331,6.2,7.25,4.8,,,,,5.5,8.5
37009290,8,5.75,6.8,8.75,9,7.25,,,
37015277,4.6,4.25,4.2,,,,6.25,3.5,7
37011332,7.8,8,7,,,,8.25,6.2,6.5
37003335,7,6.25,5.2,,,,,5.25,8.25
37007330,7.6,6.25,5.6,6.75,8,6,,,
37005261,7.6,5.75,5.2,8.75,7.5,7.25,,,
37017289,7.4,7.5,5,,,,,8.25,
37013332,6,7.75,3.4,,,,,8,8.75
37009291,6.2,5.25,5.8,,,,7.25,8.5,6.75
37011333,5.4,7.25,6.75,,,,9,6.6,5.25
37015278,4.2,7,4.2,,,,8,8.5,9
37003336,5.6,7.5,6.2,,,,,7.75,9.5
37007331,7.2,7,6,,,,,7.75,8.5
37005262,7.6,6.5,5.2,6.75,7,7.5,,,
37017290,7,7.75,6.2,,,,,9.25,
37013333,8.2,8.25,7.8,7.75,6.5,7.5,,,
37009292,4.4,5.25,5,,,,5.25,6.25,5.25
37011334,5.2,8.5,8.5,,,,9.25,7.2,7.5
37015279,6.2,6.5,4.4,,,,6.5,7.25,8.75
37003337,6.2,8,6.4,,,,,8.75,8.5
37007332,7.2,8,6,,,,,8.25,8.5
37005263,4.4,6.25,4.2,,,,7,7,8.5
37013334,8.6,8,7.6,8,7,8,,,
37017291,7.6,6.75,5.6,,,,,8.25,
37011335,7.4,8,8.5,,,,9.25,5.2,7.75
37009293,5.4,7.25,3.4,,,,6.5,9,8
37003338,6.8,,,,7.25,7.25,,,
37015280,7.2,8,6.4,,,,7.5,8.25,9.75
37007333,4.2,6.75,4.6,,,,,7.25,7.75
37013335,7.8,8,7.6,8.25,6.25,7.75,,,
37005264,5.4,6.75,5.4,,,,7.75,8.75,8.75
37017292,5.6,7.5,6,,,,,6.5,
37011336,8,8,7.5,,,,8,5,7
37009294,6.4,6,4.2,,,,5.25,8.25,6.25
37003339,7.6,6,7.2,,,,,,
37015281,7.4,7.5,6,,,,8,8,9.25
37007334,6,5.5,6.4,,,,,5.5,8.75
37013336,6,8.5,5.6,5.75,6.5,5.75,,,
37005265,5.4,6.75,6.8,,,,7.75,8.25,8.75
37017293,5.8,7.75,6,,,,,7.25,
37011337,8,8.5,8.75,,,,9,7.2,6.75
37003340,6.4,7.75,5.8,,,,,7.75,9.25
37009295,6.8,7.25,6.2,,,,5.75,8.5,7.75
37015282,4.8,7,5,,,,5,6.5,8.5
37007335,7,4.75,6.6,,,,,4.5,6.25
37013337,6.2,7.75,6.4,,,,,7.5,8.25
37005266,7,7,5.6,7.5,6.5,7.25,,,
37017294,5.8,8,3.6,,,,,7.25,
37011338,8,7.75,8,,,,8.5,7.4,6.25
37003341,7.2,7.25,6.6,,,,,7,8
37009296,5,6.25,3.6,,,,6,7.75,7
37015283,6.8,7.5,3.8,,,,5,6.5,9
37007336,6.8,6,6.2,,,,,5.75,8.25
37013338,5.8,7.5,4.2,,,,,5.5,7.75
37017295,6,7.25,4.2,,,,,7.5,
37011339,7.8,7.5,8,,,,8.25,6.2,6.75
37003342,6.6,6.75,7,,,,,8,9.5
37009297,5.4,6.25,5.4,,,,7,7,8.25
37015284,7,7.75,4.6,,,,6.5,7.25,9.25
37007337,6.2,5.75,6.6,,,,,7,9
37005267,8,7.5,7.6,8.5,8.5,7.5,,,
37013339,6.6,8,6.8,7.25,7,8,,,
37017296,3,7.5,4.6,,,,,5.5,
37011340,8,7.75,8.5,,,,9.25,7,7.25
37003343,7.4,7.75,5.4,,,,,7,8.25
37009298,6.8,6.5,6,,,,7.5,8.25,8.5
37015285,6.4,7.5,5.6,,,,6.25,7.5,8
37007338,5.8,6.25,5.2,,,,,7.75,6.75
37005268,6.4,5.75,6,,,,6,6.5,7.5
37013340,7.8,8.5,6.4,6.25,5.25,6.5,,,
37011341,7.6,7.75,7,,,,9.5,6,7.75
37017297,6.2,7,6.8,,,,,8.25,
37003344,8.2,6.5,8,6.75,8.25,5.75,,,
37009299,7,7.75,7.8,4.75,7,7.5,,,
37007339,6.6,5.75,6,,,,,5.5,7.5
37015286,7.2,8,5,,,,7.25,8.5,9.5
37005269,7,6.25,6.4,7,6,8.25,,,
37013341,8.2,7.25,8.2,9.5,8.25,8,,,
37011342,8.2,7.25,,5,7.75,5.75,,5.8,
37003345,8.2,7.75,6.2,,,,,7.25,9
37017298,7.6,7,6,6.75,6,7.5,,,
37009300,6,6.5,6,8,6,7,,,
37007340,7.8,8,6.8,,,,,7.25,8.5
37015287,6,6.25,4.4,,,,6,6.5,9
37005270,6.8,7,5.8,4.75,6.75,7.75,,,
37013342,8.6,8.75,9.2,8.75,5.75,6.25,,,
37011343,4.4,6,5.75,,,,5.5,5.4,3.75
37003346,6.6,7.5,5.4,7.5,6.75,6.25,,,
37017299,7.2,7.75,3.4,,,,,6.25,
37009301,7.2,6.5,3.4,,,,3.75,7.25,7.75
37007341,7,6,6.2,,,,,7.5,8.25
37015288,6.2,5.25,4,,,,5.5,5.5,6.75
37005271,6.2,6,6.4,,,,7,7,8.25
37013343,6.6,7.25,7.2,6.25,6.75,7.5,,,
37011344,7.6,6.25,5.75,,,,8.25,6.6,4.5
37003347,6.8,7,5,,,,,7,9
37017300,6.6,8,4.4,,,,,6.5,
37009302,7.4,7,5.4,7,5.75,7,,,
37007342,7.8,7,6.8,,,,,6.5,8.5
37015289,7.2,5,4.2,,,,5.25,7.5,8.25
37013344,6,8.25,6,,,,,8.5,8
37011345,8,6,,8.25,5,7,,7,
37003348,6.6,6.75,5.6,,,,,7.75,7.75
37005272,9,8,7,8.75,8.75,8,,,
37017301,5.6,8,3,,,,,8,
37009303,3.2,5.5,3.8,,,,6,8,8
37007343,7.8,8,7,,,,,6,8.25
37015290,7.4,8,5,,,,8,6.5,8.75
37013345,5.4,7.75,6,,,,,7.5,8.5
37011346,7.4,7,8.75,,,,9.5,5.4,6.5
37003349,6.2,8.5,4.4,,,,,7.25,8
37005273,5.2,5.25,5.2,,,,4.75,5.25,6
37017302,4.8,4,3.4,,,,,7.5,
37009304,7.6,5.75,6.2,7.5,6.5,5.75,,,
37007344,5.8,7.5,6.2,,,,,6,7.5
37015291,7.4,8.5,5.6,,,,6.5,7.75,9.25
37013346,6.8,7.5,6,,,,,7.5,8.5
37011347,4.8,5.25,5.5,,,,6.25,4.6,4.75
37003350,7.8,7.5,6.4,,,,,7.75,8
37005274,6,7,6.8,,,,8,7.25,8.75
37017303,4.8,7.5,4.6,,,,,7.75,
37007345,6.6,5.5,6,,,,,4.5,6.5
37009305,2.6,5.5,4,,,,6,6.75,6.25
37015292,6.2,8.25,5.8,,,,6,6.5,8.5
37013347,8,8,7.6,8.25,5.75,6.75,,,
37011348,8.2,7.5,,8.5,8.25,5.5,,5.8,
37003351,7,8.25,7.4,,,,,7.75,9.5
37017304,6.2,6,5.4,,,,,6.75,
37007346,5.6,4.5,5.8,,,,,5.75,7.25
37005275,5.4,6.5,5.2,,,,6.5,5.75,7.25
37009306,6.4,7,4.8,,,,5.75,7.5,8
37015293,5.4,5.75,4.2,,,,5.25,6.75,8.25
37013348,8.8,7.5,6,7,7.5,6,,,
37011349,6.4,7,7,,,,8.5,6.2,6
37003352,7.4,6.5,6.8,,,,,8.25,8.5
37007347,7,3.75,7.8,,,,,4.5,7.75
37017305,5.4,6.5,6.4,,,,,8.25,
37009307,6.8,5,5.2,,,,5.75,7.75,8
37005276,8.2,7.75,8.8,8.75,6.5,7.5,,,
37015294,7,7.5,4.4,,,,7.75,8.5,9.25
37013349,6.4,7.25,5.8,,,,,8.25,9
37011350,6.2,7.5,6.25,,,,9.25,4.8,5.5
37003353,6.6,7,5.2,,,,,7,9
37007348,9,7,8.2,8.75,8.5,7.25,,,
37017306,4.6,6,5.4,,,,,8,
37009308,5.4,5.5,5.8,,,,5.25,6.5,7.5
37005277,7,6.5,4.8,7.25,7,7.5,,,
37013350,7,7.5,6.4,8.25,7.5,7.25,,,
37015295,7.4,7.5,5.4,,,,9.25,8.5,9
37011351,8.8,8.25,,8.25,5.5,5.75,,7.8,
37003354,5.4,3.75,5.6,,,,,5.25,7.75
37007349,7.8,7.5,7,8.75,7.5,7.75,,,
37017307,5.4,6,5.8,,,,,8,
37009309,7,7.25,4.6,,,,5,7,8.25
37005278,5.8,5.75,7.6,,,,7,7.5,7.5
37013351,8,7.5,6.6,7.5,4.75,7.25,,,
37015296,7,6.25,3.8,7.25,6.25,6,,,
37011352,6.4,6.75,7,,,,10,7.6,7.5
37003355,7.4,7,6.2,6,5.25,5,,,
37007350,6,5.75,6.8,,,,,6.5,7.5
37017308,4.4,6.75,4.6,,,,,7.25,
37009310,4.8,6,4.8,,,,5.75,7.75,8.25
37005279,7.2,7.25,6.4,6.75,6.5,7.25,,,
37013352,8.2,5,7.8,7,7.75,8,,,
37011353,8.4,7.5,,8,5.5,6.5,,8.6,
37015297,7.8,6.75,3.8,7.5,7.25,6.75,,,
37003356,4.2,7,3.6,,,,,6,8
37007351,6.4,7.25,5.8,,,,,7.5,8.5
37017309,6,7,4,,,,,8.25,
37009311,6.6,6.5,4.8,,,,6.25,7.25,8.25
37005280,6.4,5,7,,,,6.75,3.75,7
37013353,8,8,8.4,,,,,9.25,9
37011354,6,7.75,9.5,,,,9.25,5.6,9.25
37015298,7,6,4.6,,,,6.25,6.75,8
37003358,,7,,,,,,9.25,
37007352,7,7,6.6,,,,,8.25,9.5
37009312,6.6,7.75,6,,,,6,7.5,8
37017310,6.8,7.75,3.8,,,,,8,
37005281,6.8,7.5,5.6,,,,6,8.75,9.25
37013354,7,8,5.4,6.25,5.75,6,,,
37011355,6.8,7.25,7.75,,,,9.25,5.6,7.5
37003359,7.6,8.5,7.4,,,,,8.25,8.75
37015299,7.2,6.25,5,,,,7,8.5,8.75
37007353,6,6.5,6,,,,,6,8.5
37009313,6,7,6.6,6.25,6.5,6.75,,,
37017311,5.6,6.75,5.6,,,,,8.75,
37005282,7.8,9,5.8,7.75,9,8.25,,,
37013355,6.6,7.75,5.6,7.75,4.75,5.75,,,
37011356,7.8,8.25,8.75,,,,9.25,5.6,7.75
37003360,8.2,8,6,,,,,7.75,8.75
37015300,7,7.75,5.2,,,,8,8.5,9.25
37007354,6.4,4.75,6.6,,,,,3.75,7.75
37009314,7.2,7,4.2,,,,6.25,8.75,8.25
37017312,6.4,6.75,3.4,3.5,4.25,7.25,,,
37013356,4.8,7.75,3.2,,,,,7.25,8.75
37005283,7.2,5.75,6,8.25,7.5,7.5,,,
37011357,8.4,7,,8,4.25,4.75,,7.2,
37003361,6.4,6.75,4.6,,,,,6,7.75
37015301,8,8.25,5.4,,,,8.25,7.5,9.75
37007355,6.8,5.75,6,,,,,5,7.25
37009315,6.2,4,5,,,,6.5,9,8.5
37017313,5.6,6.5,5,,,,,9,
37013357,6.8,7.75,5.4,,,,,6.5,8
37005284,6.8,7.5,5,7.25,8,8.25,,,
37011358,7.6,7.75,6.75,,,,8.25,6.6,6
37003362,6.8,6.75,3.6,,,,,7.5,7.75
37015302,7,7.5,6.8,,,,7.75,8.5,8.75
37007356,6.2,5.75,6,,,,,4.75,7.5
37009316,5.6,7,5.6,,,,6.5,7.75,7.5
37017314,6.6,7.75,4.8,,,,,7.5,
37013358,6.4,7.75,4.8,,,,,8.5,8.75
37005285,4.8,5.5,5,,,,6.25,7.25,8.75
37011359,6.4,6.5,6.5,,,,7.75,4.2,5.5
37003363,8.6,,9.2,8,,,,,
37015303,4.8,5.75,3.6,,,,6.25,5.25,8
37007357,8.2,6.75,8.2,7.75,7.25,7,,,
37009317,5.6,7.5,7.6,,,,8.75,8,9.75
37013359,6.4,7,6.8,7,6.25,3.5,,,
37017315,4.8,6.75,4.4,,,,,6.5,
37011360,6.6,7.75,7.5,,,,9,6,6.75
37005286,5.8,6.75,3,,,,7.25,7.25,7.5
37003364,,7.75,4.4,,,,,9,
37015304,7.4,8,4.8,,,,6,8.5,9.5
37007358,7.6,7,7.6,8.75,9,8,,,
37009318,7.4,8.5,6,,,,7.5,8,9
37013360,6.4,6.75,5.4,,,,,7.5,8.5
37017316,7,6.5,4.6,6.5,6.25,8,,,
37011361,8,8.25,6.75,,,,9.5,6.8,6
37003365,7.6,7.5,6,7,6.75,6.5,,,
37005287,5.6,6.75,5,,,,5.5,7.5,7.5
37015305,6.6,7.5,5.4,,,,7.5,6.25,8.5
37007359,5.8,6.75,5.6,,,,,8.5,8
37013361,6.6,6,6.2,,,,,8.25,7.5
37009319,7.6,7,6.6,,,,8.25,9.25,8
37011362,3.6,6,6.75,,,,6.75,3.6,6
37017317,6.4,7,5.4,6.5,6,8,,,
37003366,7.2,6.75,6,,,,,6.75,9.5
37005288,8.4,7.75,4.2,7.75,7.75,8,,,
37015306,7.2,7.75,5.6,,,,8.75,8,9.75
37007360,7.2,7,6.2,,,,,7,9
37013362,5.6,8.25,8,,,,,9,9.25
37009320,6.8,7.5,6,7.75,8,5,,,
37011363,8.4,8,6.5,,,,7.75,8.4,6.75
37003367,7.4,7.5,5.6,7,6.75,5.75,,,
37017318,6.8,8,6.2,7,6.5,7.75,,,
37005289,7.2,7.5,6.2,7.25,6.25,6.5,,,
37007361,6.4,6.5,2.6,,,,,7.75,8.25
37015307,7,7.25,5.8,5.75,8.5,7.75,,,
37013363,7.4,8.25,8.2,7.5,6.25,7,,,
37009321,6,6.75,6,,,,7.5,8.25,8
37011364,6.4,6.5,8,,,,8.25,6.4,7
37003368,6.4,7.75,6.4,,,,,6.25,8
37017319,6,8,4,,,,,8,
37005290,5.8,6.5,4.4,,,,6.75,7.25,8.25
37007362,6,6.5,4.6,,,,,6.5,7
37015308,5.8,7,4.2,,,,4.75,6,8.25
37013364,6.4,7.5,4.4,7,7,6,,,
37011365,6.6,6.5,7.75,,,,9,4.6,8
37009322,6.6,7.75,4,,,,6,7,8.5
37003369,7.2,7,7.6,,,,,8.75,8.75
37017320,8,9,6.4,8.5,7.75,7.5,,,
37005291,8.2,7.25,5.6,8.25,9.25,8,,,
37007363,5.8,7.5,3.6,,,,,6.25,9
37015309,5.4,7,2.6,,,,6,7,8.5
37013365,7.2,5.75,6.4,,,,,6.75,7
